USER_ID,xgboost_preProcess3_1802,xgboost_preProcess3_1430,xgboost_preProcess3_8415,xgboost_preProcess3_1336,xgboost_preProcess3_4774
40,0.341645091772079,0.282976359128952,0.336544543504715,0.35251060128212,0.14111752808094
41,0.623954355716705,0.760916888713837,0.617195010185242,0.601599276065826,0.662806987762451
42,0.751680612564087,0.763464510440826,0.736395537853241,0.701854944229126,0.74600350856781
43,0.164235129952431,0.156397923827171,0.144713416695595,0.144314005970955,0.150879815220833
45,0.624189436435699,0.655845403671265,0.664262712001801,0.661428391933441,0.644937932491302
46,0.232139870524406,0.266372501850128,0.253803014755249,0.223096668720245,0.251828849315643
47,0.820145964622498,0.8017817735672,0.765620589256287,0.813651919364929,0.763552248477936
48,0.648349761962891,0.740466117858887,0.711511075496674,0.620077192783356,0.628584802150726
49,0.491387635469437,0.578921139240265,0.539686024188995,0.508686125278473,0.570240914821625
50,0.51409786939621,0.478888958692551,0.496797233819962,0.478325366973877,0.517143189907074
51,0.434723496437073,0.488352745771408,0.473654508590698,0.52582174539566,0.487110733985901
52,0.40455225110054,0.592244982719421,0.497068703174591,0.496124863624573,0.469060271978378
53,0.434463620185852,0.439959436655045,0.465317606925964,0.499803155660629,0.45816433429718
54,0.433927297592163,0.385642498731613,0.453245997428894,0.354878813028336,0.443536907434464
55,0.355124652385712,0.326510846614838,0.411261320114136,0.432044088840485,0.377493470907211
57,0.818460047245026,0.76770693063736,0.790983438491821,0.740493535995483,0.797062516212463
58,0.151326194405556,0.225132167339325,0.208719074726105,0.139524698257446,0.180860131978989
59,0.584490835666656,0.624182641506195,0.720631778240204,0.579478085041046,0.64469701051712
60,0.749727606773376,0.716270983219147,0.791332423686981,0.641624510288239,0.619336843490601
61,0.408672541379929,0.397374033927917,0.325407058000565,0.392388552427292,0.358264982700348
63,0.326403170824051,0.401680469512939,0.252094715833664,0.403935372829437,0.431060135364532
64,0.8238605260849,0.774583041667938,0.805056571960449,0.85973334312439,0.837026298046112
65,0.272503703832626,0.152252972126007,0.180120408535004,0.165646627545357,0.299232393503189
66,0.809297263622284,0.856432735919952,0.874303936958313,0.799517631530762,0.805633425712585
67,0.786909282207489,0.746074914932251,0.812657475471497,0.80352783203125,0.758738100528717
69,0.571490049362183,0.60307914018631,0.514564573764801,0.565245270729065,0.549043715000153
70,0.752789258956909,0.717838287353516,0.797321796417236,0.754355072975159,0.709161400794983
71,0.548030018806458,0.480089068412781,0.469603449106216,0.445161759853363,0.539081513881683
73,0.41465425491333,0.329529821872711,0.349269598722458,0.428023278713226,0.317571729421616
75,0.361984223127365,0.371449321508408,0.324258178472519,0.368920713663101,0.4152692258358
76,0.563215315341949,0.524569809436798,0.555400133132935,0.516409158706665,0.440498620271683
77,0.502676963806152,0.468710124492645,0.366821587085724,0.353708416223526,0.310649544000626
78,0.788602232933044,0.72516268491745,0.766031265258789,0.810565114021301,0.795111179351807
79,0.517464995384216,0.480942130088806,0.645633041858673,0.515887558460236,0.470529735088348
82,0.490178436040878,0.56519079208374,0.538542807102203,0.562489748001099,0.458465874195099
83,0.487670987844467,0.532228589057922,0.4498271048069,0.552908718585968,0.501563131809235
84,0.79465389251709,0.730199456214905,0.709657609462738,0.847004055976868,0.749554514884949
85,0.161988943815231,0.194913536310196,0.210891723632812,0.150991827249527,0.163526922464371
86,0.712437927722931,0.59930831193924,0.545251905918121,0.654625713825226,0.728874742984772
88,0.436060309410095,0.391130894422531,0.445379078388214,0.457898646593094,0.520381569862366
89,0.265093266963959,0.293332457542419,0.182404071092606,0.269823998212814,0.257403135299683
90,0.761155486106873,0.837673723697662,0.818850696086884,0.782895088195801,0.808063864707947
91,0.513144373893738,0.629836857318878,0.618412673473358,0.62321811914444,0.58917111158371
93,0.406944215297699,0.411764532327652,0.421953856945038,0.423624783754349,0.364665448665619
94,0.215474799275398,0.269359111785889,0.214388966560364,0.251219063997269,0.2691969871521
95,0.516359627246857,0.381105959415436,0.456540077924728,0.494162142276764,0.422558039426804
97,0.518312513828278,0.473672270774841,0.458348482847214,0.603152632713318,0.507524907588959
98,0.59226006269455,0.599293529987335,0.581976592540741,0.643934965133667,0.69307953119278
99,0.594747543334961,0.575451195240021,0.561166048049927,0.615692138671875,0.556554734706879
101,0.68312531709671,0.795943200588226,0.739130616188049,0.786166131496429,0.791352808475494
102,0.543722450733185,0.57057112455368,0.580622375011444,0.580058634281158,0.509823203086853
103,0.540660321712494,0.555140137672424,0.593165993690491,0.569717466831207,0.52310585975647
106,0.341208726167679,0.443511486053467,0.476284593343735,0.388779044151306,0.383400976657867
107,0.228182464838028,0.276803493499756,0.352387011051178,0.278735786676407,0.281230807304382
109,0.60225784778595,0.557739853858948,0.381377816200256,0.567897260189056,0.544546544551849
110,0.655876815319061,0.542832672595978,0.655886948108673,0.564536094665527,0.671152234077454
111,0.121907621622086,0.10034741461277,0.150107890367508,0.157481506466866,0.138046875596046
112,0.296519935131073,0.295026063919067,0.240843281149864,0.329243630170822,0.237137705087662
113,0.355627596378326,0.317457050085068,0.329993665218353,0.250439763069153,0.287836194038391
114,0.091008722782135,0.11499547213316,0.112952597439289,0.0839777141809464,0.0699076801538467
115,0.744932174682617,0.718084812164307,0.732884347438812,0.738866209983826,0.683836698532104
116,0.647920429706573,0.559451282024384,0.709203720092773,0.68995326757431,0.654990971088409
117,0.565786063671112,0.590854704380035,0.600761711597443,0.574500799179077,0.639829516410828
118,0.770634055137634,0.704108774662018,0.68370246887207,0.62520170211792,0.61427766084671
119,0.434501469135284,0.462374150753021,0.521598041057587,0.444957435131073,0.441167563199997
120,0.588703334331512,0.551856756210327,0.545884609222412,0.649578809738159,0.645952701568604
121,0.591265678405762,0.680711030960083,0.738176465034485,0.744669318199158,0.642721652984619
122,0.154166951775551,0.175572395324707,0.126050189137459,0.120160356163979,0.113215364515781
123,0.518361330032349,0.495591700077057,0.525389134883881,0.53152072429657,0.515464782714844
126,0.593826651573181,0.581143617630005,0.561271786689758,0.619747281074524,0.505362272262573
131,0.293153673410416,0.505849719047546,0.321525812149048,0.429229110479355,0.437826931476593
132,0.585332870483398,0.572708368301392,0.69711035490036,0.630659699440002,0.633775651454926
133,0.613739311695099,0.476689904928207,0.600445449352264,0.562888562679291,0.588206052780151
134,0.400793880224228,0.379870414733887,0.343103677034378,0.326730608940125,0.366516292095184
135,0.676498651504517,0.802794098854065,0.767098903656006,0.735246241092682,0.655526220798492
136,0.630221664905548,0.667679846286774,0.712539851665497,0.624432325363159,0.82774418592453
137,0.666475236415863,0.793229997158051,0.813860535621643,0.713946938514709,0.706611096858978
138,0.315642833709717,0.300353497266769,0.317387104034424,0.355175167322159,0.343293070793152
140,0.430510610342026,0.47173473238945,0.537751317024231,0.556394755840302,0.474008709192276
141,0.446726828813553,0.451044768095016,0.538589596748352,0.438730865716934,0.509620785713196
142,0.483184903860092,0.524311065673828,0.548897683620453,0.424614012241364,0.505751848220825
143,0.370059311389923,0.368545025587082,0.436949729919434,0.405249416828156,0.419432491064072
144,0.299537003040314,0.364094644784927,0.280032217502594,0.402831107378006,0.309305220842361
145,0.622495293617249,0.727508723735809,0.644188463687897,0.597380220890045,0.674082100391388
146,0.449258178472519,0.644541442394257,0.433079600334167,0.452458620071411,0.560182154178619
147,0.51016366481781,0.644926011562347,0.633005499839783,0.609040081501007,0.610362470149994
148,0.275395512580872,0.30463582277298,0.309468775987625,0.393340915441513,0.353735953569412
150,0.306335121393204,0.281987577676773,0.298850327730179,0.27376401424408,0.25943061709404
152,0.46659129858017,0.348258376121521,0.351977944374084,0.299333542585373,0.349376082420349
153,0.411994993686676,0.47218531370163,0.368066757917404,0.464962095022202,0.39648374915123
155,0.460629969835281,0.47878110408783,0.468607932329178,0.486323416233063,0.451457232236862
156,0.838991284370422,0.794227957725525,0.769310235977173,0.781303703784943,0.782705903053284
157,0.58289647102356,0.590663850307465,0.608629405498505,0.598561108112335,0.668027341365814
160,0.298826664686203,0.428700715303421,0.498280793428421,0.3165063560009,0.263061702251434
161,0.629863202571869,0.601804196834564,0.600096344947815,0.576353132724762,0.739114701747894
162,0.768612086772919,0.605172455310822,0.656860113143921,0.500738859176636,0.632146656513214
163,0.223909586668015,0.177819550037384,0.178347304463387,0.191019371151924,0.144698306918144
164,0.417726248502731,0.400092035531998,0.280958712100983,0.472279250621796,0.293048560619354
165,0.572552382946014,0.597231984138489,0.668997764587402,0.594058990478516,0.610149145126343
166,0.455232232809067,0.430200070142746,0.438149631023407,0.40434855222702,0.396494686603546
167,0.156154647469521,0.102069079875946,0.136796504259109,0.197118625044823,0.123215302824974
169,0.526777625083923,0.388650298118591,0.461319148540497,0.419688642024994,0.441784888505936
170,0.172719702124596,0.0981881618499756,0.119511909782887,0.157004341483116,0.239969521760941
171,0.153929427266121,0.157812803983688,0.279017448425293,0.141201317310333,0.196402937173843
172,0.359840124845505,0.408581048250198,0.50026136636734,0.429888993501663,0.521691501140594
173,0.723875641822815,0.761789739131927,0.828556895256042,0.75518399477005,0.791639506816864
174,0.232286855578423,0.217630103230476,0.351325392723083,0.275481283664703,0.353446900844574
175,0.781593024730682,0.757451415061951,0.694545030593872,0.81473183631897,0.77385687828064
176,0.793956696987152,0.678745448589325,0.750172019004822,0.710645079612732,0.703813076019287
178,0.812799692153931,0.803875029087067,0.804999768733978,0.825558602809906,0.812207162380219
179,0.236482724547386,0.213565841317177,0.1750348508358,0.147411808371544,0.193531706929207
180,0.237597122788429,0.262348413467407,0.204099521040916,0.369067877531052,0.251964598894119
181,0.300655156373978,0.273370027542114,0.312413603067398,0.220748335123062,0.239702343940735
182,0.241202965378761,0.211203396320343,0.226842850446701,0.159369945526123,0.18635830283165
183,0.278454691171646,0.32054015994072,0.344441384077072,0.357978314161301,0.323317229747772
184,0.254623025655746,0.181971311569214,0.233329623937607,0.287862986326218,0.216164514422417
186,0.331768661737442,0.390415906906128,0.333307385444641,0.252369165420532,0.269971787929535
187,0.591614127159119,0.657433867454529,0.610407829284668,0.592514753341675,0.649216592311859
188,0.388948947191238,0.499176800251007,0.387442529201508,0.309586107730865,0.367925405502319
189,0.631628930568695,0.620684742927551,0.541196405887604,0.693581759929657,0.670739710330963
190,0.322019577026367,0.29559588432312,0.354560732841492,0.314984679222107,0.288458645343781
191,0.355832397937775,0.276916295289993,0.259706497192383,0.371899962425232,0.330102235078812
193,0.579799950122833,0.676688432693481,0.603938698768616,0.598530411720276,0.614189624786377
194,0.212142467498779,0.211979866027832,0.258939385414124,0.213686123490334,0.208078742027283
196,0.42868509888649,0.378609001636505,0.556807458400726,0.452191829681396,0.447602897882462
197,0.237745597958565,0.181057214736938,0.236409649252892,0.243206992745399,0.211936250329018
199,0.82149213552475,0.843427956104279,0.80468612909317,0.862224876880646,0.822432458400726
200,0.715252339839935,0.650588154792786,0.643621146678925,0.627032041549683,0.743650853633881
201,0.558837354183197,0.672137558460236,0.6242516040802,0.609266996383667,0.659940719604492
202,0.780159831047058,0.716381907463074,0.709439098834991,0.848021268844604,0.783237814903259
203,0.593155741691589,0.609918475151062,0.587617874145508,0.557818830013275,0.628646910190582
204,0.351903736591339,0.293677240610123,0.248295798897743,0.289421081542969,0.314049810171127
205,0.401591211557388,0.469793736934662,0.472898006439209,0.456078499555588,0.518721103668213
206,0.324313133955002,0.276758342981339,0.32178521156311,0.31093442440033,0.317963838577271
207,0.378134608268738,0.446333974599838,0.303302019834518,0.366509705781937,0.384274959564209
210,0.522261083126068,0.335996598005295,0.521944284439087,0.487267047166824,0.415322482585907
211,0.413971036672592,0.38618803024292,0.344056844711304,0.36935105919838,0.306246936321259
212,0.531302392482758,0.574080109596252,0.539948165416718,0.555959105491638,0.635074973106384
214,0.706991970539093,0.519956588745117,0.601967394351959,0.623186230659485,0.598491251468658
215,0.76055908203125,0.786328971385956,0.792605459690094,0.704703271389008,0.814777433872223
216,0.368963241577148,0.344183892011642,0.247127830982208,0.216055661439896,0.343824654817581
217,0.748448610305786,0.704238533973694,0.732873857021332,0.734643936157227,0.788056552410126
218,0.588934719562531,0.804929256439209,0.732286989688873,0.669317543506622,0.78631854057312
219,0.549821496009827,0.544214904308319,0.460106074810028,0.571386158466339,0.532827615737915
220,0.225568607449532,0.194452106952667,0.18958692252636,0.182479828596115,0.145569890737534
221,0.169398739933968,0.224115282297134,0.21740685403347,0.160436779260635,0.15597428381443
222,0.390995562076569,0.547289907932281,0.441358089447021,0.472292542457581,0.397946000099182
223,0.504266142845154,0.543361008167267,0.524430930614471,0.474047243595123,0.553728699684143
224,0.371867269277573,0.433166086673737,0.335361510515213,0.516269207000732,0.480035126209259
226,0.493599385023117,0.508257150650024,0.433423042297363,0.62920755147934,0.573191106319427
227,0.398059040307999,0.382221341133118,0.338266849517822,0.223107919096947,0.267435520887375
228,0.496685564517975,0.550597310066223,0.606930613517761,0.49478554725647,0.522409021854401
230,0.418127179145813,0.62708443403244,0.639593243598938,0.56846034526825,0.473340302705765
232,0.467333793640137,0.513879776000977,0.499288380146027,0.465515971183777,0.482620596885681
233,0.386717438697815,0.325503915548325,0.310861647129059,0.310796678066254,0.290250837802887
234,0.486794829368591,0.453495293855667,0.4691261947155,0.493971019983292,0.547635197639465
235,0.71776157617569,0.723915338516235,0.725373446941376,0.68683272600174,0.650213479995728
237,0.168708801269531,0.238131776452065,0.17595237493515,0.241781711578369,0.153507813811302
241,0.539798319339752,0.577026546001434,0.560597777366638,0.551018536090851,0.572889924049377
242,0.208068922162056,0.199609190225601,0.151440814137459,0.190305203199387,0.147546499967575
243,0.650335431098938,0.591571092605591,0.734167218208313,0.702847719192505,0.708389580249786
245,0.662817537784576,0.632504999637604,0.614271640777588,0.609561026096344,0.579699516296387
246,0.435534745454788,0.589473366737366,0.542819917201996,0.561834037303925,0.540071964263916
247,0.616827666759491,0.669923067092896,0.588123321533203,0.63025963306427,0.616990327835083
248,0.765525162220001,0.79391348361969,0.712009847164154,0.776084363460541,0.723200917243958
249,0.479104161262512,0.473110884428024,0.417856305837631,0.313339114189148,0.483471632003784
250,0.498486995697021,0.610358655452728,0.430512666702271,0.564213454723358,0.580245077610016
251,0.832205891609192,0.654734432697296,0.837720334529877,0.745167672634125,0.775575637817383
252,0.13877822458744,0.150034531950951,0.179573982954025,0.0991083160042763,0.0921735912561417
253,0.490388423204422,0.383073449134827,0.434436529874802,0.494242399930954,0.438049525022507
254,0.293155074119568,0.399204075336456,0.544581711292267,0.584536254405975,0.431285500526428
255,0.40256941318512,0.429685354232788,0.329995065927505,0.462638527154922,0.417200833559036
256,0.457685887813568,0.407658934593201,0.450314223766327,0.314109593629837,0.375478744506836
257,0.821729302406311,0.677915632724762,0.685133278369904,0.679928660392761,0.782404065132141
258,0.562836527824402,0.593422949314117,0.521267652511597,0.54117089509964,0.529476702213287
261,0.264118671417236,0.169262602925301,0.229994460940361,0.18354731798172,0.193303436040878
262,0.263065367937088,0.288418143987656,0.382192879915237,0.281997799873352,0.287919282913208
263,0.595569670200348,0.694206178188324,0.700139045715332,0.584636032581329,0.722367882728577
265,0.704050123691559,0.597439467906952,0.570896863937378,0.628204464912415,0.616385638713837
266,0.728718936443329,0.737998425960541,0.774892091751099,0.749293923377991,0.710236191749573
269,0.200084075331688,0.232329830527306,0.221941649913788,0.283231675624847,0.305643677711487
270,0.612561702728271,0.716470718383789,0.579017996788025,0.558872997760773,0.583697557449341
273,0.399706482887268,0.648511588573456,0.345992743968964,0.517722129821777,0.527548015117645
275,0.522809445858002,0.493199527263641,0.367150455713272,0.555438578128815,0.429856389760971
276,0.543912589550018,0.452210754156113,0.506404638290405,0.508006274700165,0.373700082302094
277,0.295508503913879,0.2708780169487,0.357247620820999,0.425168126821518,0.451100170612335
278,0.502696454524994,0.616251349449158,0.589004814624786,0.541815161705017,0.641617238521576
279,0.317114263772964,0.281529754400253,0.27492481470108,0.294612675905228,0.25224506855011
280,0.810993313789368,0.777504920959473,0.716624617576599,0.721139788627625,0.738221406936646
281,0.320985645055771,0.279381781816483,0.356745451688766,0.467730283737183,0.335966229438782
282,0.556280910968781,0.567437291145325,0.545534491539001,0.618135690689087,0.613384366035461
283,0.144818663597107,0.170224264264107,0.167335584759712,0.148690029978752,0.115260072052479
284,0.61969530582428,0.67019122838974,0.697718262672424,0.702975928783417,0.600062966346741
287,0.24104380607605,0.225971326231956,0.341681361198425,0.113721944391727,0.169236525893211
288,0.630386471748352,0.672649443149567,0.588839709758759,0.671279847621918,0.551341593265533
289,0.697547435760498,0.692419290542603,0.77093905210495,0.731170356273651,0.713531196117401
290,0.646296977996826,0.647861838340759,0.589663624763489,0.614773988723755,0.643088698387146
291,0.217667460441589,0.214675381779671,0.199127271771431,0.119960784912109,0.221129789948463
292,0.581698775291443,0.523317217826843,0.566871583461761,0.648535251617432,0.507561385631561
293,0.509564638137817,0.51445198059082,0.537407577037811,0.552651107311249,0.512842118740082
294,0.0778437629342079,0.0927532017230988,0.0901247635483742,0.122555010020733,0.0965460687875748
295,0.64463222026825,0.651110589504242,0.628991305828094,0.708151161670685,0.512768566608429
297,0.498333305120468,0.54522842168808,0.509993255138397,0.591034650802612,0.57397449016571
298,0.259552299976349,0.310492843389511,0.315858751535416,0.405677437782288,0.346238255500793
299,0.829613924026489,0.733977556228638,0.729697048664093,0.721195220947266,0.814138114452362
300,0.342127919197083,0.468398451805115,0.35119491815567,0.422126442193985,0.49072790145874
301,0.707285583019257,0.78159511089325,0.781803369522095,0.838337421417236,0.804219543933868
302,0.568521618843079,0.579451024532318,0.484119802713394,0.57634836435318,0.600962936878204
303,0.178718000650406,0.167119562625885,0.128713086247444,0.170205160975456,0.193913251161575
304,0.107131354510784,0.137681111693382,0.134836554527283,0.162185311317444,0.210528790950775
305,0.659372687339783,0.627574801445007,0.528553307056427,0.564445376396179,0.575963020324707
306,0.191445395350456,0.136202335357666,0.118559420108795,0.190282627940178,0.193084821105003
307,0.281856447458267,0.346552103757858,0.283440887928009,0.250064641237259,0.203943595290184
309,0.24738997220993,0.276081413030624,0.216992348432541,0.238726913928986,0.262462854385376
311,0.683109760284424,0.709426999092102,0.690268993377686,0.754629075527191,0.587454557418823
312,0.603919923305511,0.61053055524826,0.661699593067169,0.71679699420929,0.681804895401001
313,0.421859622001648,0.610282719135284,0.462709933519363,0.625869989395142,0.439040184020996
314,0.627140462398529,0.639150857925415,0.725332379341125,0.644142508506775,0.619111716747284
315,0.482303589582443,0.543229579925537,0.422989517450333,0.464431375265121,0.480889290571213
316,0.447917133569717,0.455930471420288,0.394659966230392,0.278021812438965,0.330947458744049
317,0.731056571006775,0.612554609775543,0.662353098392487,0.663385033607483,0.584846198558807
319,0.545521080493927,0.689767003059387,0.588000178337097,0.618853032588959,0.508663952350616
320,0.452670484781265,0.376058161258698,0.404344230890274,0.444784164428711,0.339074671268463
321,0.321600586175919,0.34162050485611,0.368102818727493,0.464142084121704,0.447423815727234
322,0.425129950046539,0.459006905555725,0.558889031410217,0.541528105735779,0.556212246417999
323,0.28086245059967,0.460621058940887,0.254603743553162,0.331229329109192,0.386695891618729
324,0.474115759134293,0.590550720691681,0.548593640327454,0.472099095582962,0.417820960283279
325,0.214845523238182,0.115077823400497,0.225939989089966,0.221897318959236,0.215184569358826
326,0.223793894052505,0.205536693334579,0.19685897231102,0.19109508395195,0.280928701162338
327,0.69444215297699,0.717543303966522,0.687541663646698,0.697915077209473,0.67154449224472
328,0.396713465452194,0.403766751289368,0.416092574596405,0.520362794399261,0.475898206233978
329,0.414511501789093,0.481039434671402,0.443556129932404,0.365441918373108,0.37257719039917
330,0.158911839127541,0.124466590583324,0.205326154828072,0.225327804684639,0.149117156863213
331,0.177476152777672,0.18735633790493,0.122069768607616,0.193335473537445,0.135095864534378
332,0.702153742313385,0.77702808380127,0.810685873031616,0.801560044288635,0.806146740913391
334,0.640263020992279,0.571168124675751,0.620940566062927,0.641545951366425,0.595028340816498
335,0.570828855037689,0.506434679031372,0.505969882011414,0.644930601119995,0.543388783931732
336,0.197762310504913,0.143459558486938,0.14154089987278,0.137251570820808,0.149150744080544
337,0.713549256324768,0.71180123090744,0.665658354759216,0.685135424137115,0.791312277317047
338,0.458820253610611,0.537800014019012,0.503894746303558,0.589140355587006,0.548039138317108
339,0.465024322271347,0.438962280750275,0.392632335424423,0.402454733848572,0.521122813224792
341,0.797290086746216,0.686491727828979,0.727277874946594,0.716185033321381,0.702030777931213
347,0.291692405939102,0.308018386363983,0.216205656528473,0.322155624628067,0.310978502035141
348,0.382590532302856,0.446886956691742,0.264733850955963,0.391463249921799,0.329778403043747
349,0.400852799415588,0.336846530437469,0.33480778336525,0.329990565776825,0.367579340934753
350,0.250786989927292,0.214253604412079,0.260245651006699,0.215251296758652,0.359822243452072
351,0.366662979125977,0.41488853096962,0.442931562662125,0.456541270017624,0.518672704696655
353,0.699334144592285,0.606219112873077,0.696009695529938,0.690492928028107,0.579295814037323
355,0.199240401387215,0.163134977221489,0.126147076487541,0.193722173571587,0.212173834443092
356,0.13682547211647,0.177020236849785,0.143565103411674,0.178391352295876,0.177053436636925
358,0.609292209148407,0.634921967983246,0.614001095294952,0.61911678314209,0.596480369567871
359,0.679971575737,0.764653205871582,0.758998513221741,0.811150968074799,0.836296379566193
360,0.568171799182892,0.565096735954285,0.581789135932922,0.500014960765839,0.450075447559357
361,0.729041576385498,0.650521218776703,0.795260608196259,0.718662023544312,0.770900547504425
362,0.192771852016449,0.1454136967659,0.204139351844788,0.159141793847084,0.150466322898865
363,0.33325919508934,0.34015017747879,0.372305661439896,0.408296257257462,0.426169723272324
364,0.799036979675293,0.784020185470581,0.770264506340027,0.704767942428589,0.654027879238129
365,0.506865501403809,0.444234818220139,0.450891643762589,0.42344918847084,0.461328089237213
367,0.232487335801125,0.212507426738739,0.237315833568573,0.251741409301758,0.310727089643478
368,0.685542166233063,0.677750766277313,0.674843370914459,0.70225727558136,0.720698773860931
370,0.650665640830994,0.58468222618103,0.587381899356842,0.55696839094162,0.627415239810944
371,0.245814651250839,0.175177305936813,0.16926509141922,0.250720709562302,0.25819206237793
372,0.701866507530212,0.79436331987381,0.750086963176727,0.785663068294525,0.706287920475006
373,0.617728650569916,0.762053370475769,0.682009398937225,0.640617668628693,0.682715475559235
374,0.727267324924469,0.736704409122467,0.737382411956787,0.823490083217621,0.824707269668579
375,0.13411508500576,0.210419788956642,0.158530160784721,0.146784454584122,0.106855675578117
376,0.50192779302597,0.561056733131409,0.53919130563736,0.534623146057129,0.580074906349182
377,0.595583200454712,0.561638176441193,0.605040371417999,0.668414950370789,0.688760280609131
378,0.607592284679413,0.712856352329254,0.742658257484436,0.702914476394653,0.629689812660217
379,0.582495927810669,0.492559134960175,0.589554786682129,0.559591233730316,0.531795561313629
381,0.244787529110909,0.2730652987957,0.219959482550621,0.221744149923325,0.282151579856873
382,0.588727653026581,0.704329073429108,0.580605030059814,0.514837563037872,0.461893171072006
383,0.543235182762146,0.477862238883972,0.601265788078308,0.598915576934814,0.542902052402496
384,0.0763005614280701,0.0911418050527573,0.0898764356970787,0.0919126346707344,0.0899278819561005
385,0.508809506893158,0.575685560703278,0.650739431381226,0.51346081495285,0.450509905815125
386,0.473138809204102,0.320512473583221,0.464775770902634,0.357317894697189,0.439833700656891
387,0.724140584468842,0.560984313488007,0.570888876914978,0.550181925296783,0.604452073574066
388,0.374359846115112,0.590778112411499,0.621868312358856,0.444712668657303,0.491010844707489
390,0.187832832336426,0.0919681563973427,0.16895854473114,0.116561904549599,0.169174641370773
392,0.684362173080444,0.635857284069061,0.568086266517639,0.585317373275757,0.55199521780014
393,0.747560381889343,0.774115025997162,0.787326037883759,0.689888596534729,0.796872496604919
395,0.458616316318512,0.417209684848785,0.441662967205048,0.412054866552353,0.378654539585114
397,0.455335229635239,0.527606606483459,0.480747103691101,0.453814655542374,0.514833152294159
398,0.582751095294952,0.540485799312592,0.489772439002991,0.463607251644135,0.518580138683319
399,0.638201773166656,0.645521938800812,0.582844078540802,0.678582191467285,0.713416397571564
400,0.372553408145905,0.469596147537231,0.444155663251877,0.459418654441833,0.465638875961304
401,0.0827672407031059,0.113319031894207,0.0928882732987404,0.109984681010246,0.115918010473251
402,0.600775241851807,0.556912541389465,0.643593430519104,0.603901207447052,0.702831029891968
403,0.213030144572258,0.232209518551826,0.210090130567551,0.180964797735214,0.196406841278076
405,0.486864656209946,0.510452687740326,0.481691032648087,0.504284620285034,0.487404525279999
406,0.558537364006042,0.504279434680939,0.57073986530304,0.446727216243744,0.629655599594116
408,0.64610344171524,0.69157874584198,0.708256363868713,0.707501709461212,0.649667918682098
409,0.294642865657806,0.199898451566696,0.219335377216339,0.182890459895134,0.249773651361465
410,0.563466787338257,0.649810969829559,0.698137521743774,0.601030051708221,0.674822688102722
411,0.808624684810638,0.659245431423187,0.5763920545578,0.70677787065506,0.672118186950684
412,0.568241655826569,0.629200100898743,0.761781215667725,0.648701786994934,0.71801233291626
413,0.34775647521019,0.320427447557449,0.440449059009552,0.321318119764328,0.373547494411469
414,0.227370664477348,0.202662274241447,0.159207344055176,0.190621852874756,0.177819833159447
